date,region,product,customer_segment,agent_team,ai_assisted,contacts,resolved_contacts,first_contact_resolutions,repeat_contacts,total_handling_seconds
2026-06-21,West,CRM Cloud,Mid-Market,Beta,False,2,2,2,1,1209
2026-06-21,West,CRM Cloud,Mid-Market,Beta,True,5,5,3,1,1384
2026-06-21,West,CRM Cloud,Mid-Market,Gamma,True,9,9,5,3,2418
2026-06-21,West,CRM Cloud,SMB,Alpha,False,2,2,1,1,1294
2026-06-21,West,CRM Cloud,SMB,Alpha,True,16,16,9,3,3620
2026-06-21,West,CRM Cloud,SMB,Beta,False,4,4,2,0,2356
2026-06-21,West,CRM Cloud,SMB,Beta,True,14,13,9,6,3706
2026-06-21,West,CRM Cloud,SMB,Gamma,True,13,13,8,3,3696
2026-06-21,West,Analytics Suite,Enterprise,Alpha,True,1,1,1,0,343
2026-06-21,West,Analytics Suite,Enterprise,Beta,True,1,1,0,0,396
2026-06-21,West,Analytics Suite,Enterprise,Gamma,True,1,1,1,0,335
2026-06-21,West,Analytics Suite,Mid-Market,Alpha,True,4,4,2,3,1616
2026-06-21,West,Analytics Suite,Mid-Market,Beta,True,6,6,2,2,1993
2026-06-21,West,Analytics Suite,Mid-Market,Gamma,True,5,5,4,0,1716
2026-06-21,West,Analytics Suite,SMB,Alpha,True,16,16,10,6,5603
2026-06-21,West,Analytics Suite,SMB,Beta,False,6,6,0,0,4695
2026-06-21,West,Analytics Suite,SMB,Beta,True,12,12,8,8,4874
2026-06-21,West,Analytics Suite,SMB,Gamma,False,5,5,3,2,4193
2026-06-21,West,Analytics Suite,SMB,Gamma,True,16,16,8,6,6177
2026-06-22,North,Core ERP,Enterprise,Alpha,True,1,1,0,0,221
2026-06-22,North,Core ERP,Enterprise,Beta,True,5,5,4,1,888
2026-06-22,North,Core ERP,Enterprise,Gamma,False,2,2,2,0,807
2026-06-22,North,Core ERP,Enterprise,Gamma,True,4,4,2,0,874
2026-06-22,North,Core ERP,Mid-Market,Alpha,True,17,17,14,5,4327
2026-06-22,North,Core ERP,Mid-Market,Beta,False,2,2,0,1,857
2026-06-22,North,Core ERP,Mid-Market,Beta,True,15,14,11,4,2062
2026-06-22,North,Core ERP,Mid-Market,Gamma,False,6,6,6,1,2902
2026-06-22,North,Core ERP,Mid-Market,Gamma,True,20,20,14,5,4772
2026-06-22,North,Core ERP,SMB,Alpha,False,14,14,12,3,6082
2026-06-22,North,Core ERP,SMB,Alpha,True,57,57,43,17,12512
2026-06-22,North,Core ERP,SMB,Beta,False,9,9,7,1,4515
2026-06-22,North,Core ERP,SMB,Beta,True,41,40,36,7,8615
2026-06-22,North,Core ERP,SMB,Gamma,False,15,15,12,2,6675
2026-06-22,North,Core ERP,SMB,Gamma,True,68,67,55,17,15572
2026-06-22,North,CRM Cloud,Enterprise,Alpha,False,1,1,1,0,568
2026-06-22,North,CRM Cloud,Enterprise,Alpha,True,7,6,4,1,1774
2026-06-22,North,CRM Cloud,Enterprise,Beta,False,3,3,3,0,1760
2026-06-22,North,CRM Cloud,Enterprise,Beta,True,7,7,5,3,1654
2026-06-22,North,CRM Cloud,Enterprise,Gamma,True,3,2,2,1,696
2026-06-22,North,CRM Cloud,Mid-Market,Alpha,True,17,16,10,9,4804
2026-06-22,North,CRM Cloud,Mid-Market,Beta,False,5,5,3,1,2696
2026-06-22,North,CRM Cloud,Mid-Market,Beta,True,22,22,14,8,5693
2026-06-22,North,CRM Cloud,Mid-Market,Gamma,False,1,1,1,0,598
2026-06-22,North,CRM Cloud,Mid-Market,Gamma,True,24,24,17,3,5958
2026-06-22,North,CRM Cloud,SMB,Alpha,False,7,5,2,1,3022
2026-06-22,North,CRM Cloud,SMB,Alpha,True,44,43,30,7,9961
2026-06-22,North,CRM Cloud,SMB,Beta,False,7,7,3,0,4238
2026-06-22,North,CRM Cloud,SMB,Beta,True,60,57,47,15,13927
2026-06-22,North,CRM Cloud,SMB,Gamma,False,8,7,6,1,4638
2026-06-22,North,CRM Cloud,SMB,Gamma,True,61,60,40,23,19233
2026-06-22,North,Analytics Suite,Enterprise,Alpha,True,2,2,1,0,590
2026-06-22,North,Analytics Suite,Enterprise,Beta,False,1,1,1,0,739
2026-06-22,North,Analytics Suite,Enterprise,Beta,True,4,4,2,1,1433
2026-06-22,North,Analytics Suite,Enterprise,Gamma,True,5,5,1,3,1981
2026-06-22,North,Analytics Suite,Mid-Market,Alpha,False,7,7,3,4,5862
2026-06-22,North,Analytics Suite,Mid-Market,Alpha,True,20,19,9,13,6502
2026-06-22,North,Analytics Suite,Mid-Market,Beta,False,4,3,3,3,2280
2026-06-22,North,Analytics Suite,Mid-Market,Beta,True,18,18,8,10,6846
2026-06-22,North,Analytics Suite,Mid-Market,Gamma,False,4,3,2,0,2458
2026-06-22,North,Analytics Suite,Mid-Market,Gamma,True,21,21,11,5,8302
2026-06-22,North,Analytics Suite,SMB,Alpha,False,5,5,0,1,3879
2026-06-22,North,Analytics Suite,SMB,Alpha,True,42,42,22,14,15675
2026-06-22,North,Analytics Suite,SMB,Beta,False,10,10,9,2,7365
2026-06-22,North,Analytics Suite,SMB,Beta,True,37,36,24,16,13578
2026-06-22,North,Analytics Suite,SMB,Gamma,False,12,12,6,5,9640
2026-06-22,North,Analytics Suite,SMB,Gamma,True,72,70,41,37,28948
2026-06-22,South,Core ERP,Enterprise,Alpha,False,1,1,0,1,455
2026-06-22,South,Core ERP,Enterprise,Alpha,True,4,4,2,1,1024
2026-06-22,South,Core ERP,Enterprise,Beta,False,1,1,0,1,400
2026-06-22,South,Core ERP,Enterprise,Beta,True,3,3,3,0,775
2026-06-22,South,Core ERP,Enterprise,Gamma,False,2,2,2,0,924
2026-06-22,South,Core ERP,Enterprise,Gamma,True,3,3,2,0,646
2026-06-22,South,Core ERP,Mid-Market,Alpha,False,2,2,1,1,956
2026-06-22,South,Core ERP,Mid-Market,Alpha,True,8,8,6,4,1462
2026-06-22,South,Core ERP,Mid-Market,Beta,False,7,7,5,1,2828
2026-06-22,South,Core ERP,Mid-Market,Beta,True,21,21,14,9,4064
2026-06-22,South,Core ERP,Mid-Market,Gamma,False,4,4,3,1,1640
2026-06-22,South,Core ERP,Mid-Market,Gamma,True,13,13,11,4,2806
2026-06-22,South,Core ERP,SMB,Alpha,False,5,5,3,1,2577
2026-06-22,South,Core ERP,SMB,Alpha,True,44,43,29,9,8206
2026-06-22,South,Core ERP,SMB,Beta,False,7,7,6,0,3566
2026-06-22,South,Core ERP,SMB,Beta,True,27,27,22,8,5485
2026-06-22,South,Core ERP,SMB,Gamma,False,5,5,5,1,2255
2026-06-22,South,Core ERP,SMB,Gamma,True,44,44,33,14,9524
2026-06-22,South,CRM Cloud,Enterprise,Alpha,True,6,6,3,0,1805
2026-06-22,South,CRM Cloud,Enterprise,Beta,True,9,8,7,4,2685
2026-06-22,South,CRM Cloud,Enterprise,Gamma,True,1,1,1,1,297
2026-06-22,South,CRM Cloud,Mid-Market,Alpha,False,2,2,1,0,1151
2026-06-22,South,CRM Cloud,Mid-Market,Alpha,True,25,25,18,9,7352
2026-06-22,South,CRM Cloud,Mid-Market,Beta,False,2,1,1,1,631
2026-06-22,South,CRM Cloud,Mid-Market,Beta,True,13,12,7,3,3249
2026-06-22,South,CRM Cloud,Mid-Market,Gamma,False,3,3,2,0,1933
2026-06-22,South,CRM Cloud,Mid-Market,Gamma,True,14,14,11,3,4191
2026-06-22,South,CRM Cloud,SMB,Alpha,False,10,10,9,3,5297
2026-06-22,South,CRM Cloud,SMB,Alpha,True,41,40,25,15,13516
2026-06-22,South,CRM Cloud,SMB,Beta,False,8,7,5,2,4461
2026-06-22,South,CRM Cloud,SMB,Beta,True,41,41,32,11,12942
2026-06-22,South,CRM Cloud,SMB,Gamma,False,7,7,6,1,4659
2026-06-22,South,CRM Cloud,SMB,Gamma,True,32,32,16,12,9661
2026-06-22,South,Analytics Suite,Enterprise,Alpha,True,4,4,0,3,1519
2026-06-22,South,Analytics Suite,Enterprise,Beta,False,1,1,0,0,724
2026-06-22,South,Analytics Suite,Enterprise,Beta,True,6,5,3,1,2039
2026-06-22,South,Analytics Suite,Enterprise,Gamma,False,1,1,1,0,834
2026-06-22,South,Analytics Suite,Enterprise,Gamma,True,3,3,2,2,1195
2026-06-22,South,Analytics Suite,Mid-Market,Alpha,False,2,2,2,1,1593
2026-06-22,South,Analytics Suite,Mid-Market,Alpha,True,9,9,4,4,4050
2026-06-22,South,Analytics Suite,Mid-Market,Beta,False,3,3,2,1,2314
2026-06-22,South,Analytics Suite,Mid-Market,Beta,True,12,11,8,7,4153
2026-06-22,South,Analytics Suite,Mid-Market,Gamma,False,2,2,1,1,1566
2026-06-22,South,Analytics Suite,Mid-Market,Gamma,True,13,13,9,3,5362
2026-06-22,South,Analytics Suite,SMB,Alpha,False,11,10,8,2,7997
2026-06-22,South,Analytics Suite,SMB,Alpha,True,63,61,33,30,22411
2026-06-22,South,Analytics Suite,SMB,Beta,False,2,2,2,0,1501
2026-06-22,South,Analytics Suite,SMB,Beta,True,44,44,24,19,15854
2026-06-22,South,Analytics Suite,SMB,Gamma,False,8,8,4,4,6494
2026-06-22,South,Analytics Suite,SMB,Gamma,True,58,56,36,30,24353
2026-06-22,East,Core ERP,Enterprise,Alpha,False,1,1,0,0,433
2026-06-22,East,Core ERP,Enterprise,Alpha,True,1,1,1,1,240
2026-06-22,East,Core ERP,Enterprise,Beta,True,4,4,2,1,789
2026-06-22,East,Core ERP,Enterprise,Gamma,True,4,4,3,1,914
2026-06-22,East,Core ERP,Mid-Market,Alpha,False,4,4,2,2,1791
2026-06-22,East,Core ERP,Mid-Market,Alpha,True,12,12,10,1,2470
2026-06-22,East,Core ERP,Mid-Market,Beta,False,3,3,1,0,1131
2026-06-22,East,Core ERP,Mid-Market,Beta,True,8,8,7,0,1884
2026-06-22,East,Core ERP,Mid-Market,Gamma,False,2,2,2,1,940
2026-06-22,East,Core ERP,Mid-Market,Gamma,True,16,16,11,3,3355
2026-06-22,East,Core ERP,SMB,Alpha,False,3,2,2,0,923
2026-06-22,East,Core ERP,SMB,Alpha,True,32,32,24,9,7446
2026-06-22,East,Core ERP,SMB,Beta,False,10,10,8,2,3829
2026-06-22,East,Core ERP,SMB,Beta,True,36,34,31,8,6277
2026-06-22,East,Core ERP,SMB,Gamma,False,6,6,6,0,3018
2026-06-22,East,Core ERP,SMB,Gamma,True,32,32,25,7,6015
2026-06-22,East,CRM Cloud,Enterprise,Alpha,False,2,2,1,0,1178
2026-06-22,East,CRM Cloud,Enterprise,Alpha,True,1,1,1,1,274
2026-06-22,East,CRM Cloud,Enterprise,Beta,True,5,5,3,2,1536
2026-06-22,East,CRM Cloud,Enterprise,Gamma,True,3,3,2,0,732
2026-06-22,East,CRM Cloud,Mid-Market,Alpha,False,1,1,0,0,610
2026-06-22,East,CRM Cloud,Mid-Market,Alpha,True,18,18,13,1,4986
2026-06-22,East,CRM Cloud,Mid-Market,Beta,False,1,1,1,1,575
2026-06-22,East,CRM Cloud,Mid-Market,Beta,True,12,12,10,3,2958
2026-06-22,East,CRM Cloud,Mid-Market,Gamma,False,2,2,2,1,1252
2026-06-22,East,CRM Cloud,Mid-Market,Gamma,True,13,13,6,6,3778
2026-06-22,East,CRM Cloud,SMB,Alpha,False,4,4,4,2,2237
2026-06-22,East,CRM Cloud,SMB,Alpha,True,53,53,31,14,17208
2026-06-22,East,CRM Cloud,SMB,Beta,False,8,8,7,1,4384
2026-06-22,East,CRM Cloud,SMB,Beta,True,49,49,35,19,13404
2026-06-22,East,CRM Cloud,SMB,Gamma,False,3,3,2,1,2028
2026-06-22,East,CRM Cloud,SMB,Gamma,True,27,26,19,10,7617
2026-06-22,East,Analytics Suite,Enterprise,Alpha,False,1,1,1,1,739
2026-06-22,East,Analytics Suite,Enterprise,Alpha,True,4,4,1,3,1346
2026-06-22,East,Analytics Suite,Enterprise,Beta,True,4,4,2,1,1581
2026-06-22,East,Analytics Suite,Enterprise,Gamma,True,1,1,1,1,397
2026-06-22,East,Analytics Suite,Mid-Market,Alpha,False,3,3,2,0,2198
2026-06-22,East,Analytics Suite,Mid-Market,Alpha,True,10,10,8,4,3598
2026-06-22,East,Analytics Suite,Mid-Market,Beta,False,1,1,1,0,744
2026-06-22,East,Analytics Suite,Mid-Market,Beta,True,10,10,8,5,3523
2026-06-22,East,Analytics Suite,Mid-Market,Gamma,True,11,11,9,6,4047
2026-06-22,East,Analytics Suite,SMB,Alpha,False,6,6,6,0,4859
2026-06-22,East,Analytics Suite,SMB,Alpha,True,25,24,17,11,9594
2026-06-22,East,Analytics Suite,SMB,Beta,False,4,4,3,1,3087
2026-06-22,East,Analytics Suite,SMB,Beta,True,39,38,25,17,14185
2026-06-22,East,Analytics Suite,SMB,Gamma,False,9,9,4,1,7060
2026-06-22,East,Analytics Suite,SMB,Gamma,True,31,31,19,16,11683
2026-06-22,West,Core ERP,Enterprise,Alpha,True,7,7,6,2,1589
2026-06-22,West,Core ERP,Enterprise,Beta,False,1,1,1,0,469
2026-06-22,West,Core ERP,Enterprise,Beta,True,4,4,3,2,953
2026-06-22,West,Core ERP,Enterprise,Gamma,True,5,5,2,3,1090
2026-06-22,West,Core ERP,Mid-Market,Alpha,False,3,3,3,0,1326
2026-06-22,West,Core ERP,Mid-Market,Alpha,True,13,13,11,2,3105
2026-06-22,West,Core ERP,Mid-Market,Beta,False,2,2,1,0,751
2026-06-22,West,Core ERP,Mid-Market,Beta,True,15,15,12,2,2658
2026-06-22,West,Core ERP,Mid-Market,Gamma,False,2,2,1,0,793
2026-06-22,West,Core ERP,Mid-Market,Gamma,True,18,18,14,5,4683
2026-06-22,West,Core ERP,SMB,Alpha,False,15,15,8,4,6170
2026-06-22,West,Core ERP,SMB,Alpha,True,44,44,35,10,6761
2026-06-22,West,Core ERP,SMB,Beta,False,9,9,5,1,3427
2026-06-22,West,Core ERP,SMB,Beta,True,44,44,36,16,8737
2026-06-22,West,Core ERP,SMB,Gamma,False,14,14,9,1,6754
2026-06-22,West,Core ERP,SMB,Gamma,True,50,49,31,15,14234
2026-06-22,West,CRM Cloud,Enterprise,Alpha,True,2,2,1,0,564
2026-06-22,West,CRM Cloud,Enterprise,Beta,False,1,1,1,0,574
2026-06-22,West,CRM Cloud,Enterprise,Beta,True,1,1,1,1,283
2026-06-22,West,CRM Cloud,Enterprise,Gamma,True,4,4,2,2,1203
2026-06-22,West,CRM Cloud,Mid-Market,Alpha,False,4,4,3,2,2397
2026-06-22,West,CRM Cloud,Mid-Market,Alpha,True,14,14,13,6,4412
2026-06-22,West,CRM Cloud,Mid-Market,Beta,False,6,6,5,1,3304
2026-06-22,West,CRM Cloud,Mid-Market,Beta,True,10,10,7,2,2509
2026-06-22,West,CRM Cloud,Mid-Market,Gamma,False,1,1,0,0,654
2026-06-22,West,CRM Cloud,Mid-Market,Gamma,True,12,11,7,0,3723
2026-06-22,West,CRM Cloud,SMB,Alpha,False,7,7,4,1,4206
2026-06-22,West,CRM Cloud,SMB,Alpha,True,50,49,32,16,15024
2026-06-22,West,CRM Cloud,SMB,Beta,False,6,6,5,1,3142
2026-06-22,West,CRM Cloud,SMB,Beta,True,35,35,25,11,11266
2026-06-22,West,CRM Cloud,SMB,Gamma,False,10,9,8,0,5587
2026-06-22,West,CRM Cloud,SMB,Gamma,True,57,56,42,18,17627
2026-06-22,West,Analytics Suite,Enterprise,Alpha,True,4,4,0,4,1500
2026-06-22,West,Analytics Suite,Enterprise,Beta,True,4,3,1,3,1061
2026-06-22,West,Analytics Suite,Enterprise,Gamma,False,3,3,2,0,2453
2026-06-22,West,Analytics Suite,Enterprise,Gamma,True,6,5,4,3,2085
2026-06-22,West,Analytics Suite,Mid-Market,Alpha,False,3,3,1,1,2321
2026-06-22,West,Analytics Suite,Mid-Market,Alpha,True,22,22,17,11,8631
2026-06-22,West,Analytics Suite,Mid-Market,Beta,False,1,1,1,1,739
2026-06-22,West,Analytics Suite,Mid-Market,Beta,True,20,20,9,10,7185
2026-06-22,West,Analytics Suite,Mid-Market,Gamma,False,3,3,1,0,2377
2026-06-22,West,Analytics Suite,Mid-Market,Gamma,True,19,19,11,7,6440
2026-06-22,West,Analytics Suite,SMB,Alpha,False,3,3,2,1,2458
2026-06-22,West,Analytics Suite,SMB,Alpha,True,42,42,19,19,15164
2026-06-22,West,Analytics Suite,SMB,Beta,False,11,11,7,1,8529
2026-06-22,West,Analytics Suite,SMB,Beta,True,59,58,29,34,22368
2026-06-22,West,Analytics Suite,SMB,Gamma,False,9,8,7,3,6397
2026-06-22,West,Analytics Suite,SMB,Gamma,True,52,52,30,21,18354
2026-06-23,North,Core ERP,Enterprise,Alpha,False,2,2,1,0,963
2026-06-23,North,Core ERP,Enterprise,Alpha,True,6,6,4,1,1505
2026-06-23,North,Core ERP,Enterprise,Beta,False,1,1,0,0,421
2026-06-23,North,Core ERP,Enterprise,Beta,True,8,8,7,2,1785
2026-06-23,North,Core ERP,Enterprise,Gamma,False,1,1,1,0,476
2026-06-23,North,Core ERP,Enterprise,Gamma,True,4,4,3,1,1117
2026-06-23,North,Core ERP,Mid-Market,Alpha,False,3,3,1,1,1419
2026-06-23,North,Core ERP,Mid-Market,Alpha,True,27,26,20,10,5693
2026-06-23,North,Core ERP,Mid-Market,Beta,False,4,4,3,0,1730
2026-06-23,North,Core ERP,Mid-Market,Beta,True,11,11,9,3,2748
2026-06-23,North,Core ERP,Mid-Market,Gamma,False,3,3,3,0,1414
2026-06-23,North,Core ERP,Mid-Market,Gamma,True,13,12,12,3,2774
2026-06-23,North,Core ERP,SMB,Alpha,False,9,9,7,1,4603
2026-06-23,North,Core ERP,SMB,Alpha,True,57,57,36,7,12356
2026-06-23,North,Core ERP,SMB,Beta,False,7,7,5,0,3202
2026-06-23,North,Core ERP,SMB,Beta,True,58,57,45,17,14219
2026-06-23,North,Core ERP,SMB,Gamma,False,10,9,6,2,4382
2026-06-23,North,Core ERP,SMB,Gamma,True,49,48,42,9,11750
2026-06-23,North,CRM Cloud,Enterprise,Alpha,True,5,5,3,0,1638
2026-06-23,North,CRM Cloud,Enterprise,Beta,False,1,1,1,0,546
2026-06-23,North,CRM Cloud,Enterprise,Beta,True,4,4,3,2,1198
2026-06-23,North,CRM Cloud,Enterprise,Gamma,True,6,6,3,3,2033
2026-06-23,North,CRM Cloud,Mid-Market,Alpha,False,6,6,5,0,3439
2026-06-23,North,CRM Cloud,Mid-Market,Alpha,True,18,18,12,5,5197
2026-06-23,North,CRM Cloud,Mid-Market,Beta,False,4,4,3,0,2293
2026-06-23,North,CRM Cloud,Mid-Market,Beta,True,21,21,12,5,5981
2026-06-23,North,CRM Cloud,Mid-Market,Gamma,False,2,1,1,2,621
2026-06-23,North,CRM Cloud,Mid-Market,Gamma,True,23,21,18,9,6328
2026-06-23,North,CRM Cloud,SMB,Alpha,False,6,6,3,2,3261
2026-06-23,North,CRM Cloud,SMB,Alpha,True,55,55,37,14,14945
2026-06-23,North,CRM Cloud,SMB,Beta,False,9,9,7,2,5549
2026-06-23,North,CRM Cloud,SMB,Beta,True,47,47,32,17,10036
2026-06-23,North,CRM Cloud,SMB,Gamma,False,5,5,2,0,3125
2026-06-23,North,CRM Cloud,SMB,Gamma,True,51,49,32,18,17979
2026-06-23,North,Analytics Suite,Enterprise,Alpha,False,2,2,1,1,1516
2026-06-23,North,Analytics Suite,Enterprise,Alpha,True,3,3,2,0,1086
2026-06-23,North,Analytics Suite,Enterprise,Beta,True,4,4,3,2,1409
2026-06-23,North,Analytics Suite,Enterprise,Gamma,False,1,1,1,0,809
2026-06-23,North,Analytics Suite,Enterprise,Gamma,True,6,5,2,4,1925
2026-06-23,North,Analytics Suite,Mid-Market,Alpha,False,6,6,2,2,4743
2026-06-23,North,Analytics Suite,Mid-Market,Alpha,True,26,26,18,8,9404
2026-06-23,North,Analytics Suite,Mid-Market,Beta,False,6,6,2,2,4523
2026-06-23,North,Analytics Suite,Mid-Market,Beta,True,21,20,10,8,7723
2026-06-23,North,Analytics Suite,Mid-Market,Gamma,False,3,3,3,1,2522
2026-06-23,North,Analytics Suite,Mid-Market,Gamma,True,21,21,15,12,7634
2026-06-23,North,Analytics Suite,SMB,Alpha,False,7,6,3,1,4645
2026-06-23,North,Analytics Suite,SMB,Alpha,True,42,40,26,22,14919
2026-06-23,North,Analytics Suite,SMB,Beta,False,9,9,3,3,6548
2026-06-23,North,Analytics Suite,SMB,Beta,True,68,67,49,27,25579
2026-06-23,North,Analytics Suite,SMB,Gamma,False,4,4,2,0,3455
2026-06-23,North,Analytics Suite,SMB,Gamma,True,57,57,32,24,23329
2026-06-23,South,Core ERP,Enterprise,Alpha,True,4,4,3,1,736
2026-06-23,South,Core ERP,Enterprise,Beta,False,1,1,1,0,450
2026-06-23,South,Core ERP,Enterprise,Beta,True,3,3,2,0,452
2026-06-23,South,Core ERP,Enterprise,Gamma,False,2,2,2,0,901
2026-06-23,South,Core ERP,Enterprise,Gamma,True,5,5,3,2,983
2026-06-23,South,Core ERP,Mid-Market,Alpha,False,3,3,3,0,1291
2026-06-23,South,Core ERP,Mid-Market,Alpha,True,18,18,14,3,4830
2026-06-23,South,Core ERP,Mid-Market,Beta,False,3,3,2,1,1233
2026-06-23,South,Core ERP,Mid-Market,Beta,True,16,16,14,2,3575
2026-06-23,South,Core ERP,Mid-Market,Gamma,False,2,2,1,0,868
2026-06-23,South,Core ERP,Mid-Market,Gamma,True,27,26,20,6,5978
2026-06-23,South,Core ERP,SMB,Alpha,False,8,8,6,1,3580
2026-06-23,South,Core ERP,SMB,Alpha,True,37,36,21,8,7896
2026-06-23,South,Core ERP,SMB,Beta,False,3,3,2,0,1233
2026-06-23,South,Core ERP,SMB,Beta,True,44,42,32,13,10734
2026-06-23,South,Core ERP,SMB,Gamma,False,11,10,7,1,4967
2026-06-23,South,Core ERP,SMB,Gamma,True,57,57,39,16,12642
2026-06-23,South,CRM Cloud,Enterprise,Alpha,True,8,8,5,2,2581
2026-06-23,South,CRM Cloud,Enterprise,Beta,False,4,4,3,0,2489
2026-06-23,South,CRM Cloud,Enterprise,Beta,True,5,5,3,1,1366
2026-06-23,South,CRM Cloud,Enterprise,Gamma,False,1,1,1,0,555
2026-06-23,South,CRM Cloud,Enterprise,Gamma,True,1,1,1,1,316
2026-06-23,South,CRM Cloud,Mid-Market,Alpha,False,3,3,3,0,1742
2026-06-23,South,CRM Cloud,Mid-Market,Alpha,True,16,15,13,6,4882
2026-06-23,South,CRM Cloud,Mid-Market,Beta,False,2,2,1,0,1288
2026-06-23,South,CRM Cloud,Mid-Market,Beta,True,16,16,10,7,3888
2026-06-23,South,CRM Cloud,Mid-Market,Gamma,False,3,3,2,0,1817
2026-06-23,South,CRM Cloud,Mid-Market,Gamma,True,25,25,16,6,8640
2026-06-23,South,CRM Cloud,SMB,Alpha,False,9,9,4,1,5308
2026-06-23,South,CRM Cloud,SMB,Alpha,True,58,56,36,16,17588
2026-06-23,South,CRM Cloud,SMB,Beta,False,7,7,4,1,3695
2026-06-23,South,CRM Cloud,SMB,Beta,True,61,60,38,20,18138
2026-06-23,South,CRM Cloud,SMB,Gamma,False,5,5,4,1,3179
2026-06-23,South,CRM Cloud,SMB,Gamma,True,45,44,35,13,14595
2026-06-23,South,Analytics Suite,Enterprise,Alpha,False,2,2,2,2,1589
2026-06-23,South,Analytics Suite,Enterprise,Alpha,True,5,5,4,3,2011
2026-06-23,South,Analytics Suite,Enterprise,Beta,False,1,1,1,0,728
2026-06-23,South,Analytics Suite,Enterprise,Beta,True,3,3,3,1,1044
2026-06-23,South,Analytics Suite,Enterprise,Gamma,True,4,4,2,3,1658
2026-06-23,South,Analytics Suite,Mid-Market,Alpha,False,2,2,2,1,1586
2026-06-23,South,Analytics Suite,Mid-Market,Alpha,True,14,13,8,5,4660
2026-06-23,South,Analytics Suite,Mid-Market,Beta,False,3,3,1,1,2225
2026-06-23,South,Analytics Suite,Mid-Market,Beta,True,14,13,8,4,4840
2026-06-23,South,Analytics Suite,Mid-Market,Gamma,False,2,2,1,0,1611
2026-06-23,South,Analytics Suite,Mid-Market,Gamma,True,19,18,11,8,8288
2026-06-23,South,Analytics Suite,SMB,Alpha,False,7,7,3,3,5556
2026-06-23,South,Analytics Suite,SMB,Alpha,True,58,58,34,26,24958
2026-06-23,South,Analytics Suite,SMB,Beta,False,7,7,3,1,5061
2026-06-23,South,Analytics Suite,SMB,Beta,True,28,28,20,11,9442
2026-06-23,South,Analytics Suite,SMB,Gamma,False,6,6,4,2,5222
2026-06-23,South,Analytics Suite,SMB,Gamma,True,36,35,17,14,15721
2026-06-23,East,Core ERP,Enterprise,Alpha,True,4,4,2,1,899
2026-06-23,East,Core ERP,Enterprise,Beta,True,2,2,2,1,380
2026-06-23,East,Core ERP,Enterprise,Gamma,True,2,2,2,1,327
2026-06-23,East,Core ERP,Mid-Market,Alpha,True,16,16,13,5,3565
2026-06-23,East,Core ERP,Mid-Market,Beta,False,2,2,2,0,847
2026-06-23,East,Core ERP,Mid-Market,Beta,True,16,15,14,2,3026
2026-06-23,East,Core ERP,Mid-Market,Gamma,False,2,2,2,0,1023
2026-06-23,East,Core ERP,Mid-Market,Gamma,True,9,9,8,3,2328
2026-06-23,East,Core ERP,SMB,Alpha,False,4,4,3,2,1701
2026-06-23,East,Core ERP,SMB,Alpha,True,42,41,35,12,7421
2026-06-23,East,Core ERP,SMB,Beta,False,7,7,5,0,3049
2026-06-23,East,Core ERP,SMB,Beta,True,46,45,37,8,7951
2026-06-23,East,Core ERP,SMB,Gamma,False,3,3,2,0,1437
2026-06-23,East,Core ERP,SMB,Gamma,True,26,26,19,3,4508
2026-06-23,East,CRM Cloud,Enterprise,Alpha,False,1,1,1,0,589
2026-06-23,East,CRM Cloud,Enterprise,Alpha,True,5,5,5,0,1640
2026-06-23,East,CRM Cloud,Enterprise,Beta,True,1,1,1,1,261
2026-06-23,East,CRM Cloud,Enterprise,Gamma,True,1,1,1,0,264
2026-06-23,East,CRM Cloud,Mid-Market,Alpha,False,6,6,2,2,3477
2026-06-23,East,CRM Cloud,Mid-Market,Alpha,True,15,15,11,5,3537
2026-06-23,East,CRM Cloud,Mid-Market,Beta,False,1,1,1,0,530
2026-06-23,East,CRM Cloud,Mid-Market,Beta,True,9,9,7,3,2716
2026-06-23,East,CRM Cloud,Mid-Market,Gamma,False,4,4,2,1,2556
2026-06-23,East,CRM Cloud,Mid-Market,Gamma,True,13,13,7,4,3926
2026-06-23,East,CRM Cloud,SMB,Alpha,False,5,5,3,1,3096
2026-06-23,East,CRM Cloud,SMB,Alpha,True,49,48,32,18,14720
2026-06-23,East,CRM Cloud,SMB,Beta,False,7,6,6,0,3202
2026-06-23,East,CRM Cloud,SMB,Beta,True,31,30,20,8,6887
2026-06-23,East,CRM Cloud,SMB,Gamma,False,7,7,4,2,4584
2026-06-23,East,CRM Cloud,SMB,Gamma,True,39,37,30,11,10002
2026-06-23,East,Analytics Suite,Enterprise,Alpha,False,2,2,2,0,1554
2026-06-23,East,Analytics Suite,Enterprise,Alpha,True,2,2,2,1,719
2026-06-23,East,Analytics Suite,Enterprise,Beta,True,3,3,3,2,1244
2026-06-23,East,Analytics Suite,Enterprise,Gamma,True,2,2,2,1,747
2026-06-23,East,Analytics Suite,Mid-Market,Alpha,False,3,3,1,2,2378
2026-06-23,East,Analytics Suite,Mid-Market,Alpha,True,16,14,12,9,5523
2026-06-23,East,Analytics Suite,Mid-Market,Beta,False,5,4,0,0,3078
2026-06-23,East,Analytics Suite,Mid-Market,Beta,True,17,17,10,4,6471
2026-06-23,East,Analytics Suite,Mid-Market,Gamma,False,2,2,1,0,1658
2026-06-23,East,Analytics Suite,Mid-Market,Gamma,True,20,20,12,7,7482
